"InventoryID","DateID","ProductID","SupplierID","WarehouseID","Quantity_on_hand","Stock_Movement"
"57391310-f13d-4d8d-870e-eef5e193ddfd","3/27/2023","a265a254-f7a4-40b3-a7ca-5bd415acc171","86aa380e-0721-4568-8c9c-876adeab0c54","34e35c58-05e5-4c92-b3c9-de0ee280bc5e","33","29"
"16d1df7f-a4f0-4720-ae51-f4c930ee65bc","3/27/2023","8c86fc61-e56a-48f5-989f-5811993863b7","e92e0fd6-834c-424c-b712-ecf823f8f163","34e35c58-05e5-4c92-b3c9-de0ee280bc5e","29","23"
"2eb2fdbf-d1f2-468b-9506-1c1659ec3fa0","3/27/2023","386ac093-5a43-439f-8ae1-d3e4c18aa34c","3c6bbe93-f49b-40eb-977b-7fb02d1274f1","8127b8a4-85ac-45a5-adad-56e06f0e7edd","55","18"
"5e1c312f-73f1-453c-ac54-7ec8ff425f02","3/27/2023","5b003f36-eee5-43aa-9552-14bdf0d1a32a","92093df9-21d6-4f83-9a15-d4ea597a5edd","8127b8a4-85ac-45a5-adad-56e06f0e7edd","64","27"
"cc6936b6-97b8-4866-aef0-438f0fbd3eb6","3/27/2023","91e2c107-533c-41d3-b83e-70f25823e01d","a1821194-d2ca-4c40-8472-07abe658e6a5","8127b8a4-85ac-45a5-adad-56e06f0e7edd","20","12"
"af76e16d-8a6e-45b5-81f1-71f44215cd99","3/27/2023","1297320b-9e91-4781-8fda-51d63662c774","afa71499-7a93-4964-a62b-9142d958012e","8127b8a4-85ac-45a5-adad-56e06f0e7edd","59","9"
"039abf9e-964e-4d5b-b19c-1172fbed18b3","3/27/2023","b5de2d64-786e-4381-80c1-fc7b5fb549aa","92093df9-21d6-4f83-9a15-d4ea597a5edd","8e7be99c-1e54-45ee-b941-22a6ff46a266","68","16"
"45952d25-ea18-4a22-8694-930c64f23f5e","3/27/2023","969cee7a-ab3a-486a-9507-06a04c4eef3e","afa71499-7a93-4964-a62b-9142d958012e","8e7be99c-1e54-45ee-b941-22a6ff46a266","20","18"
"658b662a-6c36-4292-a78d-e58b25d49fd2","3/27/2023","da087fa3-5b39-41ff-a711-756239be8fd7","cf79ca0e-e705-442b-8c0f-a4869299c599","8e7be99c-1e54-45ee-b941-22a6ff46a266","36","15"
"b618ec41-8cfc-4e25-8a1f-8adcdb08ba60","3/27/2023","247183ca-7bfd-472b-872d-47d9256d9e3c","770654ae-5338-40ea-89d4-6b00e597dbdb","9f579999-cd43-4799-bf85-59fdec83dd97","19","11"
"6df49380-9543-4083-b4d9-7768b2095f94","3/27/2023","117b14f7-5962-457b-b0da-aa093bba8411","b1845b06-d8fe-428b-bcd2-0b589ae82e8b","9f579999-cd43-4799-bf85-59fdec83dd97","15","20"
"97e00465-cce9-49aa-9385-af9379177e4c","3/27/2023","8327a1c7-6a7b-4c89-a6e6-607f5963c9ed","e92e0fd6-834c-424c-b712-ecf823f8f163","9f579999-cd43-4799-bf85-59fdec83dd97","17","14"
"747e80c1-59b9-4f35-81c2-199950dc1cbf","3/27/2023","9d0b1e28-fcef-47df-8ef8-7d4f6fceceeb","afa71499-7a93-4964-a62b-9142d958012e","a12e65af-9d4f-46fb-89e3-89444b778fae","20","10"
"217732c8-8f34-4308-bef5-3b1f9bc12be9","3/27/2023","f2fae842-d729-4afc-860f-ab7058531ac3","b1845b06-d8fe-428b-bcd2-0b589ae82e8b","a12e65af-9d4f-46fb-89e3-89444b778fae","63","14"
"3ca6557e-a81d-4ad5-bc82-c061abeaa54c","3/27/2023","a5e7183a-7cd9-4a7b-84b2-2315d516c1a3","cf79ca0e-e705-442b-8c0f-a4869299c599","a12e65af-9d4f-46fb-89e3-89444b778fae","79","30"
"3a91dbce-b2b4-4e1d-94f7-ca1835ab313e","3/27/2023","b1746d78-367d-485f-aab5-4d6ba4087aff","86aa380e-0721-4568-8c9c-876adeab0c54","b6ce97e5-abb8-4448-a70c-c3d4d2dfc48a","52","9"
"4829679b-8a1a-473a-95a6-9f3ff12207a0","3/27/2023","9b3297ab-9e26-48d2-bd27-209461897b62","92dc54c9-cbca-4c62-9ec3-bb75b9dce62e","b6ce97e5-abb8-4448-a70c-c3d4d2dfc48a","22","22"
"17ae4aaf-b07f-4e8b-a0bb-d09817f920a8","3/27/2023","7dbca216-0428-4262-81b4-def5a1a7b62c","e92e0fd6-834c-424c-b712-ecf823f8f163","b6ce97e5-abb8-4448-a70c-c3d4d2dfc48a","22","22"
"9619d97b-081a-4297-8b42-e0ac7b5564ec","3/27/2023","e7e5bb51-44ff-4750-881c-5539a117793f","86aa380e-0721-4568-8c9c-876adeab0c54","e707c785-9c8b-47a3-b40a-af785e4e3772","64","7"
"91c3a053-81ed-4782-86fe-1cec0aaaf9ea","3/27/2023","3c6a4e9b-6fbb-4818-884d-92d2b80a64d3","92dc54c9-cbca-4c62-9ec3-bb75b9dce62e","e707c785-9c8b-47a3-b40a-af785e4e3772","27","13"
"2e02797c-eb0f-493e-a086-e8c13d2bec7b","3/27/2023","8acbf94a-2396-4d51-a673-21c67fc2cddf","a1821194-d2ca-4c40-8472-07abe658e6a5","e707c785-9c8b-47a3-b40a-af785e4e3772","38","8"
"1992f910-2e5d-47b6-9125-0e13b2984dfb","3/28/2023","f988af70-e8cf-4f8d-92c9-cc6246a7deb9","006add4e-27fb-4a85-890b-16d3a1133bbc","1135f8fc-c7d6-4426-bc69-eaeae2399987","53","22"
"ab4a0d29-8f8f-4d95-848c-4d7a31d628f3","3/28/2023","1a9f3c62-5ca9-42f0-87c8-379c49784907","073f7754-c348-4989-baa8-47a390fd71e9","1135f8fc-c7d6-4426-bc69-eaeae2399987","72","8"
"07842492-6e03-4eb6-bbce-beed88ac8c67","3/28/2023","b5e39fc0-39c7-4175-88ae-207e4d71d8b1","3904f5d2-a10e-44a4-87d2-3dfde60cd607","1135f8fc-c7d6-4426-bc69-eaeae2399987","26","21"
"0f3b154d-0a0c-42a8-972e-0ac69dfd4d4a","3/28/2023","9b9f3c70-994c-4b91-b391-2fa641b99f20","073f7754-c348-4989-baa8-47a390fd71e9","1652c069-b85d-4f35-b456-893ae1c0e6da","57","14"
"4e11031e-8a69-441f-bc26-fc4c34e8c788","3/28/2023","1ebc8dcb-221d-4905-a559-321b5abe8100","4f069ef3-a86a-4c1f-8073-cbb4a99528da","1652c069-b85d-4f35-b456-893ae1c0e6da","19","17"
"54b042a8-eacb-448c-87f5-22ca03283b89","3/28/2023","c146abc7-f749-4d4c-a25d-38c597d3f407","e29662a9-8e80-43e3-bf5b-7859368b3945","1652c069-b85d-4f35-b456-893ae1c0e6da","61","27"
"c6314ecf-ded0-4f14-bc13-e4a97b714736","3/28/2023","c14bc453-5c0e-43d5-968e-43d73ed735c3","073f7754-c348-4989-baa8-47a390fd71e9","85e59a1c-6a9e-4500-8e08-84f5c92a131e","79","24"
"7e63a811-5d31-480b-9cf9-8a48e65034ca","3/28/2023","63116ae4-864a-41cd-8157-910dea464936","3904f5d2-a10e-44a4-87d2-3dfde60cd607","85e59a1c-6a9e-4500-8e08-84f5c92a131e","78","15"
"81825819-dca8-43e2-a046-9fe5a48ba030","3/28/2023","e443c69d-6eb1-47f9-afd1-0b0c8ba059c3","4f069ef3-a86a-4c1f-8073-cbb4a99528da","85e59a1c-6a9e-4500-8e08-84f5c92a131e","77","16"
"7d54e829-10b4-4d38-abbc-8f2bb92ca59e","3/28/2023","39caf913-d26d-4f2f-b9dc-e0a78195cde0","49c924d2-a479-43ad-84dd-cfdbbae6cbdb","8a3a92c0-1d09-4536-8204-27299cd7d02e","36","13"
"5cbf25b6-cb3b-4b67-a2f8-43555a5ab6a5","3/28/2023","196175ad-1007-469c-bc7f-7ad084f88e17","ce6620fc-feab-4326-a3e3-54fd583ce6d2","8a3a92c0-1d09-4536-8204-27299cd7d02e","44","26"
"74e85c99-3959-443c-8aab-b858e852c1b4","3/28/2023","787d45c6-46a3-4cee-93b9-178a884618a8","f4cc8ef3-52e7-4514-ad6e-e5b8875af014","8a3a92c0-1d09-4536-8204-27299cd7d02e","54","5"
"1c96367b-8651-45aa-a2b1-3396beab0671","3/28/2023","2453529a-bb92-4fd3-9f37-78a2d840a657","49c924d2-a479-43ad-84dd-cfdbbae6cbdb","8f85ef91-44b4-4408-a7f8-9ef9692be610","67","13"
"bf2a25f2-0ec2-49f9-9e42-bb228021d3f1","3/28/2023","db5ed845-e645-4b8e-8076-6d2af52a6661","6dd0baa0-046d-47b5-998a-518343dc988b","8f85ef91-44b4-4408-a7f8-9ef9692be610","67","20"
"1fef7a65-0dde-4820-8ae9-6121b4c497c2","3/28/2023","aacf8b3c-0444-4d8a-9c67-f475f8496219","ce6620fc-feab-4326-a3e3-54fd583ce6d2","8f85ef91-44b4-4408-a7f8-9ef9692be610","36","22"
"f669ab06-b252-49ff-a236-cf783fc8a69f","3/28/2023","c5a5c85d-3e41-4e0d-af0d-d17e464a3e9f","4f069ef3-a86a-4c1f-8073-cbb4a99528da","ad852a05-30d4-4fe4-a77a-0eff21deab32","40","21"
"87165854-0ab3-45d6-a7d4-20601d3d2ef7","3/28/2023","3e603d74-2516-4337-b8eb-9cab8c004570","d2d1be59-cbbb-44a8-9b81-9e5782308b84","ad852a05-30d4-4fe4-a77a-0eff21deab32","20","16"
"fcedbf24-bd16-44bc-a2d0-333bbe811e20","3/28/2023","a743baa3-6881-48ea-b03c-15ee5584c5a8","e29662a9-8e80-43e3-bf5b-7859368b3945","ad852a05-30d4-4fe4-a77a-0eff21deab32","18","22"
"cee18485-42da-426b-88e3-1125701715e1","3/28/2023","c13829d3-04be-474b-bff9-e47a6a19095b","6dd0baa0-046d-47b5-998a-518343dc988b","b6dfc875-a915-4fc7-b383-cd638abcd6b6","27","11"
"cd31179d-25c9-4fc9-84ab-66ca194cd116","3/28/2023","a46a311b-80d0-4ad5-99bb-b62847ab5bce","d2d1be59-cbbb-44a8-9b81-9e5782308b84","b6dfc875-a915-4fc7-b383-cd638abcd6b6","67","25"
"80105ed9-da29-4206-9f47-d999d08122cc","3/28/2023","7035613d-07fb-406b-987d-55661e71c428","e29662a9-8e80-43e3-bf5b-7859368b3945","b6dfc875-a915-4fc7-b383-cd638abcd6b6","47","8"
"1dc587d3-9e1f-4471-bb67-efd2c725a116","3/28/2023","bf22d5d1-3830-4459-8578-f53336fe9373","006add4e-27fb-4a85-890b-16d3a1133bbc","c460539f-ca30-4ce2-ade9-a8d059b0e22e","42","27"
"dac3953c-ec78-4a9a-a7de-f751e5872d3f","3/28/2023","6b9ca9ab-7129-438c-8abf-2155002facfe","3904f5d2-a10e-44a4-87d2-3dfde60cd607","c460539f-ca30-4ce2-ade9-a8d059b0e22e","50","26"
"c17fc64e-c82f-4350-9586-3d6497f8bbcc","3/28/2023","aceb753a-4cba-4328-84f4-475c7ff95ef8","ce6620fc-feab-4326-a3e3-54fd583ce6d2","c460539f-ca30-4ce2-ade9-a8d059b0e22e","72","22"
"c82586de-532f-44de-a5fe-90f8fc436a1e","3/28/2023","e613d8d3-b9fd-4ec2-9873-fc332c499977","f4cc8ef3-52e7-4514-ad6e-e5b8875af014","c460539f-ca30-4ce2-ade9-a8d059b0e22e","30","23"
"b45f6d11-ecd4-4669-b3d5-19132b99ed0c","3/28/2023","9f56615f-91f9-4108-a4cf-b38518f20a9e","49c924d2-a479-43ad-84dd-cfdbbae6cbdb","d7def82e-568b-41bf-bdaa-6dacc640d7b8","26","29"
"2bf3aa40-65bf-4dc6-b2e1-d4497637be98","3/28/2023","60dc5a16-5588-493f-aeed-3286803708ce","6dd0baa0-046d-47b5-998a-518343dc988b","d7def82e-568b-41bf-bdaa-6dacc640d7b8","22","22"
"d3956b6a-00ef-45e0-9b55-c5bc4a258403","3/28/2023","8f0c30a4-0e34-422f-96f9-06e4385ba6e8","d2d1be59-cbbb-44a8-9b81-9e5782308b84","d7def82e-568b-41bf-bdaa-6dacc640d7b8","40","17"
"762c4476-4f85-4f07-993d-b84423c5ae1b","3/29/2023","412803df-bd6f-4ac0-81c3-598dbff75286","3142e7f9-de1c-4bab-bb4a-fa149b903638","07b0abd8-cf0d-46a7-9287-315fa0b094cf","22","23"
"267466af-8a7a-4c7f-a350-c234ab82404f","3/29/2023","9af520f2-ae6e-44d1-89c2-79e6cdf38d96","6599debe-7331-4533-a6e2-de06396ae55a","07b0abd8-cf0d-46a7-9287-315fa0b094cf","75","28"
"c61687e4-eb59-4baf-a2e9-facf9072afe5","3/29/2023","74850432-707c-4536-8dcc-7c2652835b5b","af709cbe-63f4-4819-af9e-471a9228dea7","07b0abd8-cf0d-46a7-9287-315fa0b094cf","60","13"
"0635e3b2-d348-4f8d-bd11-095ffc681aae","3/29/2023","41418e9b-2518-4974-97a5-82be79ef6adb","489a8c79-ec07-4872-8af4-6eb1ae122443","0b5ae265-82a9-4b11-b114-b71ffa4a28d7","41","5"
"0a588942-b1b9-404a-878f-5e719e6dfe7e","3/29/2023","e7fb43de-37f1-4b62-8369-4061ba69cd17","98f1dc24-a52d-4f19-983d-ccf893e6c4aa","0b5ae265-82a9-4b11-b114-b71ffa4a28d7","64","29"
"cff6a3b0-0adc-4cdc-9e3e-72bd70e2829c","3/29/2023","69cea6ff-cecd-4c90-a39f-6e16c9529174","b8e337d6-2c44-4720-b0dd-ed91cfe27aef","0b5ae265-82a9-4b11-b114-b71ffa4a28d7","67","12"
"0c8a1312-48bf-4eb5-92e3-73be08e39e1a","3/29/2023","f5cca253-7874-410e-8779-3f4aac396e02","489a8c79-ec07-4872-8af4-6eb1ae122443","14c54aaf-df56-4c78-b56c-e4fbed6e158d","78","13"
"94dc0b38-2a5d-45d6-8b1d-e73c18194304","3/29/2023","0e852d92-6aa1-424a-a4c7-07a0e4d32c17","af709cbe-63f4-4819-af9e-471a9228dea7","14c54aaf-df56-4c78-b56c-e4fbed6e158d","27","11"
"0a5d4b02-b86b-42bb-b1d4-a0db4c9d7d76","3/29/2023","815ce42f-1dbb-4c51-8aac-8308a240aa2d","b8e337d6-2c44-4720-b0dd-ed91cfe27aef","14c54aaf-df56-4c78-b56c-e4fbed6e158d","78","15"
"98283a5b-a848-4f09-b8d4-4bdc475a0ef4","3/29/2023","ae889e96-635a-432a-9b9d-0846ff434ddd","22e4c493-abc5-4869-8039-6ff6c09f163c","5bdcbc74-3796-4170-8a51-6aead583aba6","74","9"
"f73bea22-71d0-45c6-a921-a2e863d33c5a","3/29/2023","a6478011-d64f-4bc5-a027-0d609d871167","3142e7f9-de1c-4bab-bb4a-fa149b903638","5bdcbc74-3796-4170-8a51-6aead583aba6","18","17"
"202ffae2-21dc-4c02-89d4-5351646e9ef6","3/29/2023","0b90caf9-3a41-46f4-8c2d-d9234bd68e92","6feeb078-cadf-41c9-bd41-7d0aea718f14","5bdcbc74-3796-4170-8a51-6aead583aba6","52","9"
"146a1398-8aa7-4053-9800-e8ed5e2aba5f","3/29/2023","be37e74d-7751-48ef-88f2-f18c908f7544","e7e14ca0-d307-4f17-966a-8c0c40b622cd","5bdcbc74-3796-4170-8a51-6aead583aba6","64","17"
"17e26dc2-85de-47e9-bba5-19a800fb35f4","3/29/2023","e619d654-b457-4265-acfa-11959e3864e0","3af86c34-ca81-47aa-8934-5b7a1721e349","7b830b22-e740-4a8e-9489-1eb41293bab7","34","26"
"e44aeba5-a8c6-4fd5-aaec-135f2dc25e56","3/29/2023","7a75eccc-c30e-4ca5-b7b2-c1198cea3dd0","489a8c79-ec07-4872-8af4-6eb1ae122443","7b830b22-e740-4a8e-9489-1eb41293bab7","37","20"
"bf0307bd-70c7-4b50-a333-88221f9c6d1b","3/29/2023","911a3cbd-2e09-4951-b3b2-b08d0be8e4a6","98f1dc24-a52d-4f19-983d-ccf893e6c4aa","7b830b22-e740-4a8e-9489-1eb41293bab7","50","22"
"be2ef5e9-b72b-4bb1-9ac8-6a208cf5a9b5","3/29/2023","c1bb3a3b-cc86-4563-b760-7fbada902ce8","3af86c34-ca81-47aa-8934-5b7a1721e349","8b46bfc8-b0d5-4f36-bfac-fe95df1f0bda","67","10"
"c0424d8b-6508-4a18-a678-2eaeada9c927","3/29/2023","a8be506f-95ad-451a-9d63-1e9e55da44e9","6feeb078-cadf-41c9-bd41-7d0aea718f14","8b46bfc8-b0d5-4f36-bfac-fe95df1f0bda","75","27"
"c8f41048-3da3-4b5f-9111-1e9a477ac881","3/29/2023","f2a4a7f8-0a5d-4fa6-9718-2c71b22f6439","e7e14ca0-d307-4f17-966a-8c0c40b622cd","8b46bfc8-b0d5-4f36-bfac-fe95df1f0bda","69","27"
"1f3b22c5-05bf-429f-98e4-a93be7100b5b","3/29/2023","fdede80d-0958-47fe-b4b4-1b9e0b6dab93","22e4c493-abc5-4869-8039-6ff6c09f163c","8d6af491-c231-4a38-a2da-329c306a9f6d","69","19"
"70b319e7-7f0b-4517-b5c9-c16331fe500f","3/29/2023","a237d8b6-3eb2-4a3a-99c1-145ceba9c87c","3142e7f9-de1c-4bab-bb4a-fa149b903638","8d6af491-c231-4a38-a2da-329c306a9f6d","66","13"
"7904e320-5f74-40f9-ac74-09af5af9dc0f","3/29/2023","89a70e93-394e-47f7-a5af-483f54a1b147","6599debe-7331-4533-a6e2-de06396ae55a","8d6af491-c231-4a38-a2da-329c306a9f6d","50","18"
"10b04131-49a0-488f-bcf5-438c795b811f","3/29/2023","f1ffd976-a2c3-4c2a-8af2-3d836bd3b9e8","3af86c34-ca81-47aa-8934-5b7a1721e349","d627d275-7a34-4a2c-9d72-a55ec3086563","75","16"
"8411d9f8-9686-4aad-b77a-85d2cbda899a","3/29/2023","076c15d7-56da-41a0-8790-184eeca2c409","98f1dc24-a52d-4f19-983d-ccf893e6c4aa","d627d275-7a34-4a2c-9d72-a55ec3086563","71","24"
"2fbac0f7-2401-4e67-a521-327dca2eead0","3/29/2023","4bec2e43-9688-40b0-aff6-f4c1dc7e38d8","e7e14ca0-d307-4f17-966a-8c0c40b622cd","d627d275-7a34-4a2c-9d72-a55ec3086563","68","11"
"63f11c45-6f30-423e-9cbf-9c0e346cfd71","3/29/2023","1e63a9ec-5ced-45a7-aa80-3b22cef35f1d","6599debe-7331-4533-a6e2-de06396ae55a","d68ba235-05e3-4cf3-8123-814631425034","59","27"
"4b642985-e989-4b6b-929c-a085daa9eea5","3/29/2023","4f5b4b1c-380e-4310-b5b6-799dab3db8c5","af709cbe-63f4-4819-af9e-471a9228dea7","d68ba235-05e3-4cf3-8123-814631425034","36","16"
"f58f7394-9cb6-456c-a138-ddf609aa07db","3/29/2023","edd700d8-b7f9-4ae8-8213-dbc39df19110","b8e337d6-2c44-4720-b0dd-ed91cfe27aef","d68ba235-05e3-4cf3-8123-814631425034","72","26"
"095eb868-c53c-4b32-8e5e-0c5980b52884","3/30/2023","7421e4e5-6602-4ceb-b9c5-07fad32c2b4b","3b310cad-60ee-46e0-8875-257df448e423","377ddb1d-319d-49ca-b85f-d82edc1df69d","44","16"
"7d8dd3d2-74c4-4552-9d69-49ac14f3f197","3/30/2023","1a8a892b-2c85-4a71-8c90-d86ebaa56ec1","7f43c993-a557-4200-a1ca-41b2df8c93ec","377ddb1d-319d-49ca-b85f-d82edc1df69d","19","22"
"3945f132-d582-45a3-977b-7444fbbd2ace","3/30/2023","67daa134-b57d-43ef-a072-4fb271d06a94","b02cd4ed-5e2f-486f-baba-cb35ad14ca78","377ddb1d-319d-49ca-b85f-d82edc1df69d","69","23"
"171cd30e-b991-4eef-9359-3465f5c71f02","3/30/2023","8ad57e12-481c-4070-8596-719f631f4e9c","3b310cad-60ee-46e0-8875-257df448e423","386ec5b0-c2b4-428f-bd16-c0c82c0ebe5b","47","11"
"bfd176da-4fb2-4e10-8451-292f03bf8244","3/30/2023","40e47309-97be-42d3-b18a-5816aa4fbcc7","514849ea-bb1d-42e2-ac79-724274d520af","386ec5b0-c2b4-428f-bd16-c0c82c0ebe5b","48","26"
"4cfe6959-1956-4d00-98e8-90e5c62f4564","3/30/2023","b8430c36-5521-4289-ae76-4a94679775c8","8da22207-72cc-495a-964d-914beeeafb9f","386ec5b0-c2b4-428f-bd16-c0c82c0ebe5b","61","7"
"698fb987-346c-4b33-aac9-6e1d427f3721","3/30/2023","f2f12754-981b-4d54-aad1-c4090ab3cc95","b02cd4ed-5e2f-486f-baba-cb35ad14ca78","386ec5b0-c2b4-428f-bd16-c0c82c0ebe5b","18","25"
"a8950629-2ec0-444d-821f-e9aeb0292fa1","3/30/2023","dbbd7c0d-600f-4ec6-96f1-161c2b335098","23672902-6f24-4ec4-8633-44f81b7fedd5","42476ddb-9417-4879-ba55-836332f5f21a","52","21"
"57fe9e17-c9cb-4102-b1d2-9aba055caf62","3/30/2023","c4e4a808-c1e7-422f-84ac-2c95281a6a8e","28edd470-f1d5-4e6d-8be8-6f47b2e00397","42476ddb-9417-4879-ba55-836332f5f21a","44","26"
"bc43b4c5-f3d3-41df-ab4b-892b604ffcd5","3/30/2023","8cc75349-3ffc-460d-b336-a4168946c9c4","f0d6ad2b-ddbb-49ae-a2ff-ceae93a12d00","42476ddb-9417-4879-ba55-836332f5f21a","23","27"
"46c5d15a-3265-4b8b-bc66-a51289abe73a","3/30/2023","20b86413-cae6-4c47-be16-a33e3e240612","23672902-6f24-4ec4-8633-44f81b7fedd5","6e2c115b-b94f-46fe-af54-4ce8762a1222","43","17"
"34a965ec-5d4c-43de-b4be-b515bd55b592","3/30/2023","9f77274d-54c9-4bd8-9428-f5a24168ae1b","53c1093d-ed90-486c-8621-6f96c803d30a","6e2c115b-b94f-46fe-af54-4ce8762a1222","34","11"
"9117c0be-693e-4b56-974a-b5d23876194f","3/30/2023","4e2a101e-a286-49c2-94b1-6195f2bafaef","f0d6ad2b-ddbb-49ae-a2ff-ceae93a12d00","6e2c115b-b94f-46fe-af54-4ce8762a1222","34","24"
"03a36701-cd30-4e0d-8aae-fc040140fe6c","3/30/2023","1f40d9ef-0cd0-4dcc-a0a3-7962e6be7104","514849ea-bb1d-42e2-ac79-724274d520af","873488ba-49e7-42d0-bf8d-40103ebdb8e3","31","20"
"d977cf18-cb2e-4d70-ba42-bc752695e311","3/30/2023","735be0d8-fa08-4140-b664-a17c92bf7651","53c1093d-ed90-486c-8621-6f96c803d30a","873488ba-49e7-42d0-bf8d-40103ebdb8e3","25","18"
"0ee42270-9405-4e67-88ea-fddd85b57ade","3/30/2023","ce836423-abdb-4acb-a119-3128c688f67b","f0d6ad2b-ddbb-49ae-a2ff-ceae93a12d00","873488ba-49e7-42d0-bf8d-40103ebdb8e3","30","5"
"24193714-9790-4bc9-b70c-da92324441d9","3/30/2023","84f4e11b-b7e3-46e9-9b60-88874f66ee0f","514849ea-bb1d-42e2-ac79-724274d520af","964684ab-c239-418e-ab0b-3e70219bff82","30","17"
"38a8e95f-df13-4eee-8e05-33d6e156445d","3/30/2023","0249bc56-a9a3-4c27-9141-77d2af46c3c4","53c1093d-ed90-486c-8621-6f96c803d30a","964684ab-c239-418e-ab0b-3e70219bff82","30","25"
"844a0f8f-107e-467b-b6ad-cbc90689343f","3/30/2023","e4b7e63f-f6a0-44a2-a5ef-3937894fd187","8da22207-72cc-495a-964d-914beeeafb9f","964684ab-c239-418e-ab0b-3e70219bff82","41","14"
"9341f627-7d42-4da4-b4a2-5967ab9df5f2","3/30/2023","47310854-0b88-4b89-b276-82105b70853f","0bcff1f4-88f2-4dd8-8a74-c397fcbb1b18","d7fab477-f6e4-4fc4-8168-b7621a75d33c","52","27"
"8cfd8412-6f8f-41c3-8e33-e3e8a785b80c","3/30/2023","04b0a4ac-88a3-4705-9eba-c8395e388be8","23672902-6f24-4ec4-8633-44f81b7fedd5","d7fab477-f6e4-4fc4-8168-b7621a75d33c","50","18"
"b13bd8ab-18ff-46a5-adb8-1911c39b6c73","3/30/2023","bf815778-b7d6-48b3-b89d-82343faff664","28edd470-f1d5-4e6d-8be8-6f47b2e00397","d7fab477-f6e4-4fc4-8168-b7621a75d33c","37","27"
"799f7638-ca1b-4b31-b02a-6032254fe532","3/30/2023","e3748d82-2ca7-4f59-85a0-ea25e2923a6f","0bcff1f4-88f2-4dd8-8a74-c397fcbb1b18","f1078e60-88cd-48c9-91e7-494a2d60c4ea","71","29"
"1e714d44-d961-4dd0-b70e-853d2d987396","3/30/2023","c0888034-f2f6-4205-83a2-f0bd5f052c87","3b310cad-60ee-46e0-8875-257df448e423","f1078e60-88cd-48c9-91e7-494a2d60c4ea","59","18"
"35f54a8c-2279-4ffa-b9fb-976237b8b917","3/30/2023","6bd0eb2e-c25d-4161-848b-6cd1d4c919cd","7f43c993-a557-4200-a1ca-41b2df8c93ec","f1078e60-88cd-48c9-91e7-494a2d60c4ea","31","9"
"18c73d43-d688-4aa7-aeaf-07011962ac45","3/30/2023","e02e37a4-5e4c-471f-971e-8ad5a484956e","0bcff1f4-88f2-4dd8-8a74-c397fcbb1b18","fdd1ebef-285e-410c-84b4-3b81f9233ddc","47","21"
"2d359475-323d-4413-b630-bc6eec4e47d9","3/30/2023","f274ecae-4147-436f-9f55-7ffa5eb3b890","28edd470-f1d5-4e6d-8be8-6f47b2e00397","fdd1ebef-285e-410c-84b4-3b81f9233ddc","62","21"
"ac571f13-b302-47b1-901c-6c57e8dbddb8","3/30/2023","6cdbf8d0-1869-4cbe-afc4-373bff18e8ee","7f43c993-a557-4200-a1ca-41b2df8c93ec","fdd1ebef-285e-410c-84b4-3b81f9233ddc","70","25"
"763fa54e-e405-4937-8d42-46a5784d6993","3/31/2023","ffbaaffc-c403-499b-ab5e-e45141341a90","41d20540-47b9-4841-912b-916ff8a730bf","05d83695-e0f0-44b1-9aad-785f0a33f0ff","38","12"
"5a1cfe22-9eb5-436b-be48-abf0346daf39","3/31/2023","b24dd980-46b0-476e-b6e6-635ce6bf339f","435c7728-2573-4d88-aad0-431c11c77438","05d83695-e0f0-44b1-9aad-785f0a33f0ff","42","30"
"24bb0abe-ecd7-4a0c-b812-04e2670d453f","3/31/2023","3a1a43c6-0db7-4d1e-8dcf-378192ffaa54","cb16092e-ed02-4c87-9f46-c43bc7cecbbe","05d83695-e0f0-44b1-9aad-785f0a33f0ff","69","22"
"bf1b25a5-aaba-421e-af39-fa0f9c87b3b6","3/31/2023","7ea624a0-9a2d-470d-8037-155b5fb60f02","435c7728-2573-4d88-aad0-431c11c77438","2958a433-8f33-488b-93e0-cccd359ffe05","53","25"
"7fb7ba95-a3c1-4bb0-9c4b-cc00aa821ec5","3/31/2023","144e5a05-788b-4880-9ac4-ffa2065ab07c","4f9a9646-52d2-443f-9a8f-7cc013a75c7a","2958a433-8f33-488b-93e0-cccd359ffe05","29","8"
"27cffc81-d1c5-4b33-8f72-58a2bdd5de0b","3/31/2023","1297320b-9e91-4781-8fda-51d63662c774","cb16092e-ed02-4c87-9f46-c43bc7cecbbe","2958a433-8f33-488b-93e0-cccd359ffe05","54","14"
"706ff779-62ad-4584-914d-b619c2a890b9","3/31/2023","f2fae842-d729-4afc-860f-ab7058531ac3","4f9a9646-52d2-443f-9a8f-7cc013a75c7a","5625ea04-8795-45f5-bf37-fede07a8dcb2","76","21"
"be3cf8a3-d01b-4375-ac92-291369221a64","3/31/2023","58310911-90e8-41b4-8d11-3d14a0ed4794","cab8c1bd-6e18-46ac-abcf-1dc8f468b20e","5625ea04-8795-45f5-bf37-fede07a8dcb2","64","20"
"0bbc6793-14ca-493b-8d03-5739aface710","3/31/2023","3e55b947-3640-45c3-b328-b06f050a971b","e06f0fcb-2e86-4248-9bc0-f254429beb21","5625ea04-8795-45f5-bf37-fede07a8dcb2","57","28"
"34f7de66-7d38-42bd-9fe7-02c3728d8d35","3/31/2023","a08f4202-a83d-40bd-9915-ef6c516d4c34","cc050ffd-d533-4e93-8fe5-94335104dc0c","59077d23-ebe7-4030-97ff-fedb7f2bb108","41","18"
